date_日期,price_价格,title_名称,itemurl_商品链接,qushi_趋势,changPriceRemark_趋势变动
2021-07-21,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-21,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-22,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-22,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-23,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-23,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-24,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-24,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-25,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-25,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-26,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-26,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-27,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-27,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-28,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-28,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-29,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-29,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-30,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-29,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-30,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-31,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-01,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-01,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-02,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-02,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-03,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-03,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-04,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-04,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-05,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-05,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-06,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-06,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-08-07,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
